backdrop_path,belongs_to_collection,budget,genres,homepage,id,origin_country,original_language,original_title,overview,popularity,poster_path,production_companies,release_date,revenue,runtime,status,tagline,title,vote_average,vote_count,genre_count
/8ECv9LSLwRnisxoTAmCZBBl8E6k.jpg,,0,"['Drama', 'History']",https://www.netflix.com/title/81788398,1386792,['TR'],tr,Lefter: Bir Ordinaryüs Hikayesi,"A football prodigy rises to fame, battling prejudice and inner turmoil on his quest for greatness. Based on the life of Turkish legend, Lefter.",4.2153,/yKy6RsLEC7lloTcHPETgbaAQApq.jpg,"['TAFF Pictures', 'Ark Pictures']",2025-11-13,0,0,Released,,Lefter: The Story of the Ordinarius,6.583,12,2
/8jujdLr4OAQoWGgfNmaE4RR0mqb.jpg,,0,"['Romance', 'Comedy']",https://www.netflix.com/title/81392060,1104171,['US'],en,Meet Me Next Christmas,"On a quest to reconnect with the man of her dreams, Layla races across New York City to find a ticket to a sold-out Pentatonix Christmas Eve concert.",5.073,/tPRH0Rm00esNefnI1ZxQqTTIpzJ.jpg,['Roberts Media'],2024-11-05,0,105,Released,,Meet Me Next Christmas,6.353,248,2
/i0c2rE6x1RCXktYk4Bv4NBWh5gO.jpg,,0,"['Romance', 'Drama']",https://www.netflix.com/title/81581946,1291559,['JP'],ja,余命一年の僕が、余命半年の君と出会った話。,"With only a year left to live, 17-year-old Akito finds new meaning in life by bringing joy to a terminally ill girl who has just six months remaining.",7.3934,/173FD4a0rpSF30z4CoWx6qdx8Ry.jpg,"['Nikkatsu Corporation', 'Django Film']",2024-06-26,0,119,Released,,Drawing Closer,8.344,176,2
/aMD179LsRq3oyFeAUSjij3dDtRX.jpg,"{'id': 1287574, 'name': 'Agak Laen Collection', 'poster_path': None, 'backdrop_path': None}",60000,"['Comedy', 'Horror']",,1175161,['ID'],id,Agak Laen,"Four friends, working in a haunted house ride at a night market, unintentionally cause the death of an elderly man with heart disease through fright. They decide to bury his body within the haunted house, which turns out to be beneficial for the attraction... at least for a little while.",6.6725,/lUOwyPbDD9Agl3pHQVHGbZE0TvI.jpg,"['Imajinari', 'Legacy Pictures', 'Jagartha', 'Trinity Entertainment Network', 'A&Z Films']",2024-02-01,19601819,119,Released,,Agak Laen,7.3,23,2
/tUbwMOYP4cuGL1sQ0edz5943rBY.jpg,"{'id': 1189668, 'name': 'My Hero Academia Collection', 'poster_path': '/xTlc93PezcZHMcvmAtPL3cyX0yE.jpg', 'backdrop_path': '/ycLH9wpQw3vBHr7glNCvppQiLIf.jpg'}",0,"['Animation', 'Action', 'Adventure', 'Science Fiction']",,1159311,['JP'],ja,僕のヒーローアカデミア THE MOVIE ユアネクスト,"In a society devastated by the effects of an all-out war between heroes and villains, a mysterious giant fortress suddenly appears, engulfing towns and people one after another. Then, a man reminiscent of All Might, the 'symbol of peace', stands in front of Izuku and his friends...",15.6304,/tTrI6PwqzxkgO3dvQ7BEKXM7SYR.jpg,"['BONES', 'TOHO', 'Yomiuri Telecasting Corporation', 'Shueisha', 'Nippon Television Network Corporation', 'dentsu', 'Sony Music Entertainment (Japan)', 'movic']",2024-08-02,32224616,110,Released,Next up is you.,My Hero Academia: You're Next,7.2,180,4
/mKlBeUZvmHUbo4LObp7OvLVkL2G.jpg,,0,"['Romance', 'Comedy']",https://www.netflix.com/title/81622697,1006911,['TR'],tr,Sen İnandır,Two meddling grannies trick their adult grandkids into a meet-cute that reignites a childhood crush and old grudges.,6.7795,/q1MWxML2IuAZMLKxxNaZDQTbqU5.jpg,['TAFF Pictures'],2023-06-23,0,104,Released,,Make Me Believe,6.4,122,2
/1ziTzm2GV8C1ATzhekHOxbq5kdw.jpg,,0,"['Romance', 'Drama']",https://onswifthorses.com,1092506,['US'],en,On Swift Horses,"In the 1950s, a seemingly sensible newlywed and her wayward brother-in-law undertake parallel journeys of risk, romance, and self-discovery.",5.3105,/qs2AeWbLklk9I5UbI8bllZVfF2V.jpg,"['Ley Line Entertainment', 'Wavelength', 'FirstGen Content', 'Cor Cordium Productions', 'The Dan Corp.']",2025-04-24,1174247,119,Released,How much would you gamble for love?,On Swift Horses,6.297,79,2
/xL1GMMQCdq2MQVHMydhjxb2Hygf.jpg,,2000000,"['Drama', 'Comedy']",,918287,['CA'],en,I Used to Be Funny,"Sam is a young stand-up comedian and au pair struggling with PTSD, who is weighing whether or not to join the search for Brooke, a missing girl she used to nanny.",2.6031,/jcWC3RVZKplXiydBELoCOoF6NJ8.jpg,"['Barn 12', 'Crave']",2024-06-07,160499,106,Released,,I Used to Be Funny,6.648,54,2
/nLRKNsG9GpeIs5mSS0Lq0r82i1o.jpg,"{'id': 1287601, 'name': 'A tutti i costi - Collezione', 'poster_path': '/qpZk2TX7DprKGY3Ap4yp7Sd843v.jpg', 'backdrop_path': None}",0,['Comedy'],http://www.netflix.com/title/81643125,1000938,['IT'],it,Natale a tutti i costi,"Heartbroken that their children no longer want to spend time with them, two parents fake an inheritance to bring the family together for Christmas.",4.1846,/rXDkYdshRGF3jwjxoDpzc4RPa18.jpg,"['Indiana Production', 'Sony Pictures International Productions']",2022-12-19,0,90,Released,,The Price of Family,6.5,219,1
/dsWxCsAdsocMNQFbhe39ynAOhBa.jpg,,0,"['Action', 'Crime']",,1049233,['PL'],pl,Plan lekcji,"After a teacher dies, his best friend — a former cop — takes a job at the school where he worked to confront the gang he thinks was responsible.",4.9222,/wawP3mOUeRBrAtnbPwWK5eFaMdV.jpg,['Lightcraft'],2022-11-23,0,98,Released,,Lesson Plan,6.025,180,2
/fTDCrqJ9uxXHP4F6gY9SUWN6Xsa.jpg,,314445,['Horror'],,1119527,['ID'],id,Siksa Kubur,"When a violent act kills her parents, Sita vows to debunk the idea of supernatural torment after death — a fixation that leads her on a dark quest.",7.0651,/sDaiRx3OWvCOo1vLoEpdedLeVzY.jpg,"['Come and See Pictures', 'Legacy Pictures', 'Komet Studios', 'Investasi Film Indonesia', 'Rapi Films']",2024-04-11,10500000,117,Released,You Shall Believe.,Grave Torture,6.5,67,1
/45zyokriFFgS2GpkBeLQiiLpqvI.jpg,,0,"['Comedy', 'Drama', 'Music', 'Romance']",https://www.netflix.com/title/81381630,1001692,['TR'],tr,Gönül,"While serenading a wedding that quickly implodes, a nomadic musician falls for the bride, who runs afoul of her family. Now he has to save her life.",4.9584,/8LMdLAReF10fxO1imTiVR9OllNR.jpg,"['BKM', 'Zamkinos Film']",2022-08-10,0,95,Released,,Heartsong,6.606,33,4
/vVxkzboAYykG7hMwga50KN5gNfo.jpg,,0,['Documentary'],https://www.netflix.com/title/81447086,1003180,['US'],en,Inside the Mind of a Cat,Cat experts dive into the mind of the feline to reveal the true capabilities of the pouncing pet in this captivating and cuddly documentary.,0.6586,/lqngTIvF2UdcK9uTZ8nLX3AfbHp.jpg,['Red Rock Films'],2022-08-18,0,67,Released,,Inside the Mind of a Cat,7.215,260,1
/gmnX4h9BQrBZOVjzfr2c3eBRmx3.jpg,,0,"['Action', 'Crime', 'Comedy', 'Adventure', 'Thriller']",,882826,['IN'],hi,An Action Hero,"At the age of just 30, Maanav at the peak of his acting career gets caught up in a murder accusation, which turns his own life into an eccentric action thriller as he flees the country, with a vengeful politician hot on his heels.",1.0335,/92hQUSB4vqkOH97znKLD8YFheZB.jpg,"['T-Series', 'Colour Yellow Productions', 'Cars on Film']",2022-12-02,0,128,Released,"I know how to act like I know how to fight, not how to fight.",An Action Hero,6.419,68,5
/ydgpG8xmG3tAaFoWkH0RV3eZXTy.jpg,,0,"['Thriller', 'Drama']",,890116,['IN'],hi,मेरी क्रिसमस,A Christmas Eve encounter between two enigmatic strangers sparks a poignant connection - but a dark turn of events threatens to expose their murky past.,2.4606,/zF3cqcT8OlDTcKIFAoXVK1gO9qW.jpg,"['Tips Industries', 'Matchbox Pictures']",2024-01-12,0,143,Released,"Raat jitni sangeen hogi, subah utni rangeen hogi",Merry Christmas,6.804,46,2
/aityu1Gma509jInlspHstEt8Jg0.jpg,,0,"['Adventure', 'Fantasy', 'Family']",https://www.netflix.com/title/80992263,736790,['US'],en,Chupa,"While visiting family in Mexico, a lonely boy befriends a mythical creature hiding on his grandfather's ranch and embarks on the adventure of a lifetime.",6.2998,/ra3xm8KFAkwK0CdbPRkfYADJYTB.jpg,"['26th Street Pictures', 'Pimienta Films']",2023-04-07,0,98,Released,Discover the legend.,Chupa,6.345,364,3
/jDjmnEuNUfWHg8rbW6u8mylkcO0.jpg,,0,"['Animation', 'Fantasy', 'Adventure', 'Family', 'Comedy']",https://www.netflix.com/title/80237245,832502,"['CN', 'US']",en,The Monkey King,"A stick-wielding monkey teams with a young girl on an epic quest for immortality, battling demons, dragons, gods — and his own ego — along the way.",5.7714,/i6ye8ueFhVE5pXatgyRrZ83LBD8.jpg,['Netflix'],2023-08-11,0,92,Released,The legend has arrived,The Monkey King,6.542,320,5
/aVlBErsn8N3vdQPPSBtZFx8Wg05.jpg,,0,"['Comedy', 'Romance', 'Family']",,611359,['IN'],hi,तू झूठी मैं मक्कार,"To earn extra cash, Mickey helps couples break up — but life gets complicated when he falls for Tinni, a career woman with an independent streak.",2.4593,/zHLtNP4KP0GMi6p1ACf2QvVnBvI.jpg,"['T-Series', 'LUV Films', 'Yash Raj Films', 'Film Madrid', 'MFDC']",2023-03-08,0,159,Released,,Tu Jhoothi Main Makkaar,6.271,210,3
/dRP4OaISmTSybTkYOA4xhKfrEbA.jpg,"{'id': 1021287, 'name': 'Villain Collection', 'poster_path': '/fuwrS9lOeE3KIwoOGddFYgMnl4q.jpg', 'backdrop_path': '/qjEuO2odcCOew4LA8BB1S35myKY.jpg'}",0,"['Action', 'Crime', 'Thriller']",,682401,['IN'],hi,एक विलेन रिटर्न्स,"When a singer goes missing amid a serial killing spree, a cabbie and a businessman's son cross paths in a twisted tale where good and evil is blurred.",2.6952,/4BqMeSSPaC7spmj4Zl7htiigCkV.jpg,"['Balaji Telefilms', 'T-Series']",2022-07-29,0,127,Released,Heroes don't exist,Ek Villain Returns,6.0,128,3
/8wjJZ2kloq4cZ0Yedh8AuVjSTlY.jpg,,0,"['Drama', 'Romance', 'Comedy']",https://www.netflix.com/title/81413901,662237,['KR'],ko,새콤달콤,"Faced with real-world opportunities and challenges, a couple endures the highs and lows of trying to make a long-distance relationship survive.",3.4465,/3yGwAPl6LWpi8QwHjwCMaqsPgNB.jpg,"['26 Company', 'kth']",2021-06-04,0,101,Released,Did you think it would stay sweet forever? Then why is it so sour?,Sweet & Sour,7.72,234,3
/u6vFOUjFoPOLDH1f2fG2WQqyHch.jpg,,0,"['Comedy', 'Drama']",,806067,['IN'],ta,மண்டேலா,An underprivileged hairdresser becomes the game changer in a local body election in a village where caste politics rules the roost. Will he be able to bring some changes to people's lives?,1.5619,/t9A7nv8ac8VrXDt6tgu4UXi2zAq.jpg,"['Wishberry Films', 'Reliance Entertainment', 'Open Window', 'Y NOT Studios']",2021-04-05,0,140,Released,,Mandela,7.1,27,2
/oi0SLkAGcs0OzdSvuMMeEW2YCQ7.jpg,,0,['Drama'],,590399,['IN'],ta,தலைவி,"The biopic charts the life of actor-turned-chief minister J. Jayalalitha and the relationship paving her rapid yet complicated path to power, who served five terms as the Chief Minister for the Indian state of Tamil Nadu.",2.2355,/uukJCbDHjF6vGRiQfB5Ohmo0KkG.jpg,"['Karma Media and Entertainment', 'Vibri Media', 'Gothic Entertainment', 'Sprint Films', 'Zee Studios']",2021-09-10,0,153,Released,,Thalaivii,4.9,17,1
/tctSp3V05bCspn3s0JSZB16kmeZ.jpg,,4100000,"['Horror', 'Comedy']",,694103,['IN'],hi,रूही,"In a fictional North Indian town, two boys Bhaura and Kattanni are stuck in a forest with Roohi. But there’s an insidious spirit following them with feet turned backwards.",1.9445,/dseX3duyu7mHwzZqymdiDdXUaMR.jpg,"['Maddock Films', 'Jio Studios']",2021-03-11,3600000,134,Released,,Roohi,4.6,33,2
/avmsZW0c8y27bL1Mra95J5jHyXA.jpg,,0,['Crime'],,776821,['ES'],es,Las leyes de la frontera,Introverted Girona student Nacho meets two delinquents from the city's Chinatown and gets caught up in a summer onslaught of burglaries and hold ups that will change his life.,1.8584,/qrq7sGXraFM6H9OcHFKQTKe8A3f.jpg,"['Atresmedia', 'Ikiru Films', 'La Terraza Films', 'Las Leyes De La Frontera']",2021-10-08,0,125,Released,,Outlaws,6.9,210,1
/vo9MRyCMBAdSqZgkI70AfVg8ISI.jpg,,6500000,"['Adventure', 'Family', 'Drama']",,754067,['FR'],fr,Mystère,"Stéphane decides to move to the beautiful mountains of Cantal in order to reconnect with his 8-year-old daughter, Victoria, who has been silent since her mother's disappearance. During a walk in the forest, a shepherd gives Victoria a puppy named ""Mystery"" who will gradually give her a taste for life. But very quickly, Stéphane discovers that the animal is in reality a wolf… Despite the warnings and the danger of this situation, he cannot bring himself to separate his daughter from this seemingly harmless ball of hair.",5.3372,/xXZ4yhyss7DGrp7a1EVHaAStfwr.jpg,"['Radar Films', 'Gaumont', 'Solar Entertainment', 'Auvergne-Rhône-Alpes Cinéma']",2021-12-15,4181043,84,Released,,Vicky and Her Mystery,7.1,513,3
/wKMprNDrGTVKTNWTvRZ0MSt59up.jpg,,0,"['Action', 'Family', 'Drama']",,752961,['IN'],ta,அண்ணாத்த,"Kaaliyan is a village president in the Madurai district, who is fondly called Annaatthe. His nieces compete with each other to marry him. But, he falls in love with another woman who visits their village. Kaaliyan has a sister who gets married and shifts to Kolkata where she faces some unknown threats. Soon, her brother comes to her aid.",1.6585,/1T5BAF0RsrQfQik5WtXA30gJlk7.jpg,['Sun Pictures'],2021-11-04,0,163,Released,,Annaatthe,4.786,21,3
/w083lWLiFv8JTBYJBI44FlJVapO.jpg,,0,"['Drama', 'Comedy']",https://www.netflix.com/title/81086997,743382,['IN'],hi,Serious Men,"Tormented with his 'under-privileged' societal status, a father capitalizes on his son's newfound fame as a boy-genius. Little does he realize that the secret he harbors will destroy the very thing he loves the most.",8.3443,/vRrVmiXapjHAcc3tW7wvY5n3WLi.jpg,"['Bombay Fables', 'CineRaas Entertainment']",2020-10-02,0,115,Released,,Serious Men,6.7,37,2
/b0wvlhQdnBMKjkxDDs3OqHVYgCW.jpg,,0,"['Animation', 'Drama', 'Music', 'Fantasy', 'History']",,642538,['JP'],ja,犬王,A cursed dancer and a blind musician — both ostracized by society — become business partners and inseparable friends as their larger-than-life concerts propel them to stardom in 14th century Japan.,3.9479,/o2J2zS1SwJdAflgtsdiuofn03kd.jpg,"['Science SARU', 'Asmik Ace', 'Aniplex', 'TFC']",2022-05-28,484127,98,Released,,Inu-Oh,7.2,144,5
/G3vrVlsqsNPSYvyoG2lTRxVGom.jpg,,0,['Documentary'],https://www.prayawayfilm.com,685264,['US'],en,Pray Away,"In the 1970s, five men struggling with being gay in their Evangelical church started a bible study to help each other leave the ""homosexual lifestyle."" They quickly received over 25,000 letters from people asking for help and formalized as Exodus International, the largest and most controversial conversion therapy organization in the world. But leaders struggled with a secret: their own “same-sex attractions” never went away. After years as Christian superstars in the religious right, many of these men and women have come out as LGBTQ, disavowing the very movement they helped start. Focusing on the dramatic journeys of former conversion therapy leaders, current members, and a survivor, PRAY AWAY chronicles the “ex gay"" movement’s rise to power, persistent influence, and the profound harm it causes.",2.3772,/1wikrtZZZoThwnHulB7klQek4Ai.jpg,"['Blumhouse Productions', 'Lamplighter Films', 'Naked Edge Films', 'Cinereach', 'Chicken & Egg Films', 'Secret Sauce Media', 'Women Make Movies', 'Cinetic Media', 'Ryan Murphy Television']",2021-06-16,0,101,Released,,Pray Away,6.695,100,1
/71kAv6hJ8G9zmjZJQhWUtC9ubp.jpg,,0,"['Comedy', 'Drama', 'Music']",https://www.netflix.com/title/80231356,620897,['US'],en,The Forty-Year-Old Version,"Desperate for a breakthrough as she nears the big 4-0, struggling New York City playwright Radha finds inspiration by reinventing herself as a rapper.",4.7471,/ilMExVn5xyfIWAnqngqAB0OFsE5.jpg,"['Hillman Grad Productions', 'New Slate Ventures']",2020-10-02,0,123,Released,Find your own voice.,The Forty-Year-Old Version,6.7,111,3
/t1AHkwkmNK18mNJTfu3reeIc2fZ.jpg,,0,"['Drama', 'Thriller', 'Mystery']",,651070,['US'],en,A Fall from Grace,"When a law-abiding woman gets indicted for murdering her husband, her lawyer soon realizes that a larger conspiracy may be at work.",2.105,/h47JJZ015VF4neia33AFwTU37Yb.jpg,['Tyler Perry Studios'],2020-01-17,0,120,Released,Every Woman Has A Breaking Point,A Fall from Grace,6.994,963,3
/rNRjYQSorwbzPrlQrfwd1PCwclT.jpg,,0,"['Comedy', 'Drama', 'Romance']",https://www.netflix.com/title/81056195,652483,['BR'],pt,Modo Avião,"When Ana, an influencer, crashes her car while talking on the phone, she's shipped to her grumpy grandfather's farm -- and forced into a digital detox.",3.8475,/fLXisj0j39zaktmoU72tVtOXx6W.jpg,"['A Fábrica', 'Edge Films']",2020-01-23,0,96,Released,,Airplane Mode,6.3,708,3
/dWqpzb9UkZTVBcP1CbXk4TCjpX4.jpg,,0,['Drama'],,617784,['GB'],en,Military Wives,"Inspired by global phenomenon of military wives choirs, the story celebrates a band of misfit women who form a choir on a military base. As unexpected bonds of friendship flourish, music and laughter transform their lives, helping each other to overcome their fears for loved ones in combat.",4.9249,/mzeS80jjMuPrOcymdL8RiwYaAWe.jpg,"['Ingenious Media', 'Tempo Productions', '42', 'Embankment Films']",2020-03-06,0,113,Released,Inspired By The Incredible True Story Of The Military Wives Choirs,Military Wives,6.5,187,1
/f2op3OWTFCIMZreZjad0eJHsqZl.jpg,,0,"['Comedy', 'Romance']",,532880,['MX'],es,Solteras,A wannabe bride seeks professional help to find a husband and in the process finds herself.,6.3466,/4xAcWQhSd5ANs9ipsXoac8yeW2p.jpg,['Moonlight Pictures'],2019-06-07,0,97,Released,,Ready to Mingle,6.759,143,2
/mMgJg2sfV4DouMby9EyU1pKsUMW.jpg,,0,"['Horror', 'Mystery', 'Fantasy']",,18196,['US'],en,The Sentinel,"As a young girl, Alison Parker attempted suicide after being traumatized by her father's sexual exploits. Now an elite fashion model, she moves to a Brooklyn Heights apartment building where she encounters a number of bizarre, eccentric tenants and attempts to uncover the building's sinister secret.",6.9043,/zoLuOdAD63prJP0o3Z0zRaAfwXE.jpg,['Universal Pictures'],1977-01-07,3,92,Released,She was young. She was beautiful. She was the next.,The Sentinel,6.1,218,3
/fA16bfUd00jNbcdqheUTVnqcFBL.jpg,,0,['Documentary'],http://www.marshapjohnsonmovie.com/,448444,['US'],en,The Death and Life of Marsha P. Johnson,"Describing herself as a 'street queen,' Johnson was a legendary fixture in New York City’s gay ghetto and a tireless voice for LGBT pride since the days of Stonewall, who along with fellow trans icon Sylvia Rivera, founded Street Transvestites Action Revolutionaries (S.T.A.R.), a trans activist group based in the heart of NYC’s Greenwich Village. Her death in 1992 was declared a suicide by the NYPD, but friends never accepted that version of events. Structured as a whodunit, with activist Victoria Cruz cast as detective and audience surrogate, The Death and Life of Marsha P. Johnson celebrates the lasting political legacy of Johnson, while seeking to finally solve the mystery of her unexplained death.",3.9761,/omEz3bNE8mHyQGOWQHcmAgLFXZM.jpg,"['Terasem Media & Films', 'Faliro House Productions', 'Race Point Films', 'Ninety Thousand Words', 'Public Square Films']",2017-07-27,0,105,Released,"A life that launched a revolution, a death that remains a mystery.",The Death and Life of Marsha P. Johnson,7.102,103,1
/fq5r99Uwr0TEG1yc903LgPNNA9k.jpg,"{'id': 23616, 'name': 'Naruto Collection', 'poster_path': '/cmKBGxVSAykHsnCL27wX4PIjNZI.jpg', 'backdrop_path': '/prLI2SNNkd9wcQkFh9iWXzQtR5D.jpg'}",0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Animation']",http://www.naruto-movie.com/,36728,['JP'],ja,劇場版 NARUTO -ナルト- 疾風伝 火の意志を継ぐ者,"Ninjas with bloodline limits begin disappearing in all the countries and blame points toward the fire nation. By Tsunade's order, Kakashi is sacrificed to prevent an all out war. After inheriting charms left by Kakashi, Naruto fights through friends and foes to prevent his death while changing the minds of those who've inherited the will of fire.",5.7908,/pZzdFmztwmg0FUOVCMa7vReHhQN.jpg,"['Pierrot', 'TV Tokyo', 'Shueisha', 'Aniplex', 'dentsu', 'Bandai']",2009-08-01,8100000,95,Released,,Naruto Shippuden the Movie: The Will of Fire,7.366,496,6
/i2PQLKOun5HzRMuGEG6tzeBIcbF.jpg,,0,['Horror'],,481375,"['US', 'GB']",en,Malevolent,"A brother-sister team who fake paranormal encounters for cash get more than they bargained for when a job at a haunted estate turns very, very real.",1.1668,/gbq5yQTQ1AfcBQb0y4ozUPTzd8Y.jpg,"['Catalyst Global Media', 'Sigma Films', 'Thruline Entertainment']",2018-12-13,0,89,Released,,Malevolent,5.014,535,1
/xMsn2d2MfoMqtUrR2mMlfchKzOF.jpg,"{'id': 702173, 'name': ""Kuroko's Basketball: Collection"", 'poster_path': '/7T5hAzYh0vp2I3rEtZw4DT8SKzM.jpg', 'backdrop_path': '/4phBfOMoqlozGt7AcLn69Ip0TEV.jpg'}",0,"['Animation', 'Comedy']",http://kurobas-lg.com/,428707,['JP'],ja,劇場版 黒子のバスケ LAST GAME,"Kuroko reunites with the ""Generation of Miracles"" when former rivals are humiliated in an exhibition game against a notorious street basketball team.",5.9954,/ubE93LnyHMWBc5R03sZSNE5x2Jy.jpg,"['Bandai Visual', 'Production I.G']",2017-03-18,8261488,90,Released,,Kuroko's Basketball the Movie: Last Game,7.628,129,2
/sXY3BM8bmdXHhpmUqe03nSzIDVW.jpg,,0,['Documentary'],https://www.netflix.com/title/80117454,473408,['US'],en,Joan Didion: The Center Will Not Hold,"Literary icon Joan Didion reflects on her remarkable career and personal struggles in this intimate documentary directed by her nephew, Griffin Dunne.",3.394,/xgry0bnJVrcIA3IpZ1CkAg6qEtw.jpg,['Didion Doc'],2017-10-11,0,92,Released,,Joan Didion: The Center Will Not Hold,7.3,62,1
/hB6ROJ36qUKARCRl1mHyMcHWtsh.jpg,,4400000,"['Crime', 'Thriller', 'Mystery']",,464458,['IN'],hi,इत्तेफ़ाक़,"Police officer Dev investigates a double murder case that has only two witnesses - an acclaimed writer Vikram and a young homemaker Maya, who also happen to be the prime suspects in the case. He finds himself being torn between their own version's of what happened on the fateful night, and takes it upon himself to figure out the real story and capture the real murderer.",3.4237,/nwLVjxsBpTF6sDs1BJrx5OzJuAA.jpg,"['Dharma Productions', 'Red Chillies Entertainment', 'B.R. Studios']",2017-11-03,7900000,107,Released,It Happened One Night,Ittefaq,6.8,109,3
/nHtagbQtCQGlenIts2z5MCAFC30.jpg,,0,"['Comedy', 'Romance']",https://www.netflix.com/title/80195049,463053,['US'],en,Ibiza,She could do the responsible thing. Or she could go to Ibiza with her best friends to chase down a hot DJ. Easy choice.,1.203,/xm0QJ3eumZ5LSewpYKQe6KfwWRW.jpg,"['Gary Sanchez Productions', 'Good Universe']",2018-05-25,0,94,Released,Best friends tripping,Ibiza,5.714,1179,2
/aydE5GnUgwAwIQMdce6z0l89QBM.jpg,,0,"['Crime', 'Thriller']",https://www.netflix.com/title/81133621,631997,['JP'],ja,愛なき森で叫べ,A con man and a would-be filmmaking crew force themselves into the lives of two grief-scarred young women. But nothing is as it seems.,2.8136,/A7ve6RmC8C4VmfMEMhwRCwKWeim.jpg,['TKD'],2019-10-10,0,151,Released,Is it love or is it a lie?,The Forest of Love,6.3,168,2
/ao6UU1y1fctSgcRg818W9DiBYJ0.jpg,,0,['Documentary'],https://www.netflix.com/title/81665042,1263766,['GB'],en,The Final: Attack on Wembley,"As England reach the final of the Euros at last, 6,000 ticketless football fans storm Wembley stadium, leaving destruction in their wake.",2.5807,/6XQ1WAbqhBMrEB1UAEiB8Hpy5Ge.jpg,['Rogan Productions'],2024-05-07,0,82,Released,,The Final: Attack on Wembley,6.329,38,1
/rFKbPDXBzgn4eYBdJXaAPEYIcyA.jpg,,0,"['Comedy', 'Romance']",https://www.netflix.com/title/81630894,1397854,['IT'],it,Mica è Colpa Mia,"Drowning in debt, two brothers concoct a plan to scam a wealthy heiress and save their home in Naples — but unexpected love soon complicates the scheme.",5.631,/kWBjdB6tP71ed4WTFxuqDZnWVk5.jpg,"['HT Film', 'Indigo Film']",2025-01-01,0,101,Released,,The Love Scam,6.386,132,2
/lsgT602GYV8ts97sKH1gWFtQs1k.jpg,,0,"['Family', 'Comedy', 'Adventure', 'Animation']",https://www.netflix.com/title/81221337,1104845,['US'],en,Plankton: The Movie,Plankton's tangled love story with his sentient computer wife goes sideways when she takes a stand — and decides to destroy the world without him.,9.273,/hGaUNLF5VZbg9ovPTyjm9Rv5xWz.jpg,['Nickelodeon Movies'],2025-03-08,0,83,Released,They needed a hero. They got a villain.,Plankton: The Movie,6.8,133,4
/wBuDEg4hA6dtF96Wiqx0E26HhNd.jpg,,0,"['Crime', 'Thriller']",,1281091,['IN'],ml,ഓഫീസര്‍ ഓണ്‍ ഡ്യൂട്ടി,"A demoted police inspector investigates a counterfeit jewelry racket, becoming entangled in a dangerous web of crime that puts his life at stake.",2.6734,/ucwirgaK4v9ylQyDkwoXJtDIlf7.jpg,"['Martin Prakkat Films', 'Green Room Productions (IN)']",2025-02-20,0,134,Released,,Officer on Duty,6.827,26,2
/7zmauCUkwjq9wBWBY1IoV5mi8ju.jpg,,0,"['Romance', 'Drama']",https://www.netflix.com/title/81645391,1044648,['IT'],it,Nuovo Olimpo,"In 1970s Rome, a casual encounter between Enea and Pietro at a movie theater turns into an unforgettable romance — until destiny pulls them apart.",1.0967,/3nx8pSvAARYOLlZ2MNBlH7vW9jv.jpg,"['R&C Produzioni', 'Faros Film']",2023-11-01,0,112,Released,,Nuovo Olimpo,6.949,215,2
/solQ9TRE0vrE22z3w04qPY8i4QP.jpg,,0,"['Romance', 'Comedy']",https://www.netflix.com/title/81567391,948037,['AR'],es,Matrimillas,"Tangled in a troubled marriage, a frustrated couple finds hope in a watch-based app that rewards good deeds — until unhealthy obsessiveness takes over.",4.3129,/caMOaq9aBvLt4eUzP05JwLfQyKQ.jpg,"['Buffalo Films', 'Tieless Media']",2022-12-07,0,101,Released,,The Marriage App,6.1,87,2
/m223f5ZdF71Bui9FUpmwYNJHDAV.jpg,,0,"['Drama', 'Comedy', 'Crime']",,1525484,['IN'],hi,एक चतुर नार,"Abhishek Verma, a fund consultant, gets trapped in a web of lies, deception and blackmail after a good-for-nothing but cunning woman, failing to make ends meet, gets her hands on his phone, which lets slip more than anyone should know, forcing him to comply.",2.6496,/apMb2Oz9uvqA19dawmeglKM7THX.jpg,[],2025-09-12,0,134,Released,,Ek Chatur Naar,4.0,4,3
/c5GD4WAHF00yJmLdalmClYKS19b.jpg,,0,"['Documentary', 'Crime']",https://www.netflix.com/title/81586385,1261924,['GB'],en,What Jennifer Did,"When Jennifer Pan calls 911 to report that her parents have been shot, she becomes the primary focus of a captivating criminal case.",1.9556,/r3PJPXuSArGK8tM6lBUyPUTtIbJ.jpg,['RAW'],2024-04-09,0,87,Released,,What Jennifer Did,6.255,149,2
/lFz7HFWLmBVoa7kITzWEsT9tsEL.jpg,,0,"['Romance', 'Comedy', 'Drama']",,1216780,['IN'],hi,नादानियां,A privileged Delhi socialite hires a middle-class student to pose as her boyfriend to maintain her social status. Their pretense becomes complicated when genuine feelings develop between them.,2.2657,/vQsGkLx68lmAdGwNapaaq3qqwKn.jpg,['Dharmatic Entertainment'],2025-03-01,0,119,Released,,Nadaaniyan,6.078,51,3
